Date,GLD,TLT,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2018-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-01,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-02,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-05,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-06,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-07,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-08,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-09,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-12,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-13,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-14,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-15,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-16,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-19,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-20,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-21,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-23,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-26,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-27,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-28,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-29,0.11737927754533511,0.14428867249615088,0.07386752638968194,0.05889423744709299,0.06443982927202213,0.0744203780760351,0.07628417613704935,0.056719511834506874,0.09330805780728033,0.08414952412006477,0.0869902411097895,0.06925856776499113
2018-11-30,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-03,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-04,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-06,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-07,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-10,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-11,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-12,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-13,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-14,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-17,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-18,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-19,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-20,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-21,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-24,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-26,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-27,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-28,0.1447195032181905,0.1559022792000183,0.07057879713777247,0.057079091173479396,0.06000593788370948,0.07126413164855719,0.07197595300256537,0.04848023723948342,0.09793299602932898,0.08523829305739497,0.0750840890675123,0.061738691341987784
2018-12-31,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-02,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-03,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-04,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-07,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-08,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-09,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-10,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-11,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-14,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-15,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-16,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-17,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-18,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-22,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-23,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-24,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-25,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-28,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-29,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-30,0.16422263856574243,0.16867937867569177,0.06740940081718655,0.05659023427526048,0.05578015563123582,0.06769560855260053,0.06490737751624337,0.04747075533691901,0.09151274842149323,0.09032042177900808,0.06861771140388814,0.05679356902473067
2019-01-31,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-01,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-04,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-05,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-06,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-07,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-08,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-11,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-12,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-13,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-14,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-15,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-19,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-20,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
2019-02-21,0.17273730192602113,0.1756679302293011,0.06286470547196309,0.05614432848301513,0.05399930087401737,0.06750538115119428,0.060657720136545565,0.046729162754276694,0.09021538194025398,0.0880333756847605,0.06816798871525373,0.05727742263339763
